Layer
__module.model.layers.3.mlp.down_proj/ov_ext::linear/MatMul,8880
__module.model.layers.3/aten::add/Add_1,68
__module.model.layers.4.input_layernorm/aten::mul/Multiply_1,52
__module.model.layers.4.self_attn.q_proj/ov_ext::linear/MatMul,1848
__module.model.layers.4.self_attn/aten::view/Reshape,8
__module.model.layers.4.self_attn/aten::add/Add,100
__module.model.layers.4.self_attn.k_proj/ov_ext::linear/MatMul,416
__module.model.layers.4.self_attn/aten::view/Reshape_1,7
__module.model.layers.4.self_attn/aten::add/Add_1,33
__module.model.layers.4.self_attn.v_proj/ov_ext::linear/MatMul,423
__module.model.layers.4.self_attn/aten::view/Reshape_2,6
__module.model.layers.4.self_attn/aten::transpose/Transpose_2,19
__module.model.layers.4.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,936
__module.model.layers.4.self_attn/aten::transpose/Transpose_3,69
__module.model.layers.4.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.4.self_attn.o_proj/ov_ext::linear/MatMul,1653
__module.model.layers.4/aten::add/Add,52
__module.model.layers.4.post_attention_layernorm/aten::mul/Multiply_1,48
__module.model.layers.4.mlp.gate_proj/ov_ext::linear/MatMul,7132
__module.model.layers.4.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.4.mlp.up_proj/ov_ext::linear/MatMul,6253
__module.model.layers.4.mlp/aten::mul/Multiply,250
__module.model.layers.4.mlp.down_proj/ov_ext::linear/MatMul,8561
__module.model.layers.4/aten::add/Add_1,65
__module.model.layers.5.input_layernorm/aten::mul/Multiply_1,53
__module.model.layers.5.self_attn.q_proj/ov_ext::linear/MatMul,1855
__module.model.layers.5.self_attn/aten::view/Reshape,8
__module.model.layers.5.self_attn/aten::add/Add,89
__module.model.layers.5.self_attn.k_proj/ov_ext::linear/MatMul,406
__module.model.layers.5.self_attn/aten::view/Reshape_1,7
__module.model.layers.5.self_attn/aten::add/Add_1,30
__module.model.layers.5.self_attn.v_proj/ov_ext::linear/MatMul,431
__module.model.layers.5.self_attn/aten::view/Reshape_2,7
__module.model.layers.5.self_attn/aten::transpose/Transpose_2,18
__module.model.layers.5.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,900
__module.model.layers.5.self_attn/aten::transpose/Transpose_3,50
__module.model.layers.5.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.5.self_attn.o_proj/ov_ext::linear/MatMul,1567
__module.model.layers.5/aten::add/Add,54
__module.model.layers.5.post_attention_layernorm/aten::mul/Multiply_1,48
__module.model.layers.5.mlp.gate_proj/ov_ext::linear/MatMul,6798
__module.model.layers.5.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.5.mlp.up_proj/ov_ext::linear/MatMul,6216
__module.model.layers.5.mlp/aten::mul/Multiply,225
__module.model.layers.5.mlp.down_proj/ov_ext::linear/MatMul,9215
__module.model.layers.5/aten::add/Add_1,65
__module.model.layers.6.input_layernorm/aten::mul/Multiply_1,52
__module.model.layers.6.self_attn.q_proj/ov_ext::linear/MatMul,1915
__module.model.layers.6.self_attn/aten::view/Reshape,8
__module.model.layers.6.self_attn/aten::add/Add,90
__module.model.layers.6.self_attn.k_proj/ov_ext::linear/MatMul,399
__module.model.layers.6.self_attn/aten::view/Reshape_1,7
__module.model.layers.6.self_attn/aten::add/Add_1,30
__module.model.layers.6.self_attn.v_proj/ov_ext::linear/MatMul,400
__module.model.layers.6.self_attn/aten::view/Reshape_2,7
__module.model.layers.6.self_attn/aten::transpose/Transpose_2,15
__module.model.layers.6.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,836
__module.model.layers.6.self_attn/aten::transpose/Transpose_3,50
__module.model.layers.6.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.6.self_attn.o_proj/ov_ext::linear/MatMul,1628
__module.model.layers.6/aten::add/Add,54
__module.model.layers.6.post_attention_layernorm/aten::mul/Multiply_1,49
__module.model.layers.6.mlp.gate_proj/ov_ext::linear/MatMul,6899
__module.model.layers.6.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.6.mlp.up_proj/ov_ext::linear/MatMul,6169
__module.model.layers.6.mlp/aten::mul/Multiply,224
__module.model.layers.6.mlp.down_proj/ov_ext::linear/MatMul,8849
__module.model.layers.6/aten::add/Add_1,64
__module.model.layers.7.input_layernorm/aten::mul/Multiply_1,53
__module.model.layers.7.self_attn.q_proj/ov_ext::linear/MatMul,1898
__module.model.layers.7.self_attn/aten::view/Reshape,8
__module.model.layers.7.self_attn/aten::add/Add,90
__module.model.layers.7.self_attn.k_proj/ov_ext::linear/MatMul,406
__module.model.layers.7.self_attn/aten::view/Reshape_1,7
__module.model.layers.7.self_attn/aten::add/Add_1,28
__module.model.layers.7.self_attn.v_proj/ov_ext::linear/MatMul,398
__module.model.layers.7.self_attn/aten::view/Reshape_2,6
__module.model.layers.7.self_attn/aten::transpose/Transpose_2,15
__module.model.layers.7.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,858
__module.model.layers.7.self_attn/aten::transpose/Transpose_3,46
__module.model.layers.7.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.7.self_attn.o_proj/ov_ext::linear/MatMul,1633
__module.model.layers.7/aten::add/Add,55
__module.model.layers.7.post_attention_layernorm/aten::mul/Multiply_1,48
__module.model.layers.7.mlp.gate_proj/ov_ext::linear/MatMul,6763
__module.model.layers.7.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.7.mlp.up_proj/ov_ext::linear/MatMul,6184
__module.model.layers.7.mlp/aten::mul/Multiply,219
__module.model.layers.7.mlp.down_proj/ov_ext::linear/MatMul,9150
__module.model.layers.7/aten::add/Add_1,66
__module.model.layers.8.input_layernorm/aten::mul/Multiply_1,52
__module.model.layers.8.self_attn.q_proj/ov_ext::linear/MatMul,1809
__module.model.layers.8.self_attn/aten::view/Reshape,8
__module.model.layers.8.self_attn/aten::add/Add,90
__module.model.layers.8.self_attn.k_proj/ov_ext::linear/MatMul,410
__module.model.layers.8.self_attn/aten::view/Reshape_1,7
__module.model.layers.8.self_attn/aten::add/Add_1,29
__module.model.layers.8.self_attn.v_proj/ov_ext::linear/MatMul,411
__module.model.layers.8.self_attn/aten::view/Reshape_2,7
__module.model.layers.8.self_attn/aten::transpose/Transpose_2,16
__module.model.layers.8.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,871
__module.model.layers.8.self_attn/aten::transpose/Transpose_3,48
__module.model.layers.8.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.8.self_attn.o_proj/ov_ext::linear/MatMul,1622
__module.model.layers.8/aten::add/Add,55
__module.model.layers.8.post_attention_layernorm/aten::mul/Multiply_1,46
__module.model.layers.8.mlp.gate_proj/ov_ext::linear/MatMul,6921
__module.model.layers.8.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.8.mlp.up_proj/ov_ext::linear/MatMul,6302
__module.model.layers.8.mlp/aten::mul/Multiply,219
__module.model.layers.8.mlp.down_proj/ov_ext::linear/MatMul,9093
__module.model.layers.8/aten::add/Add_1,65
__module.model.layers.9.input_layernorm/aten::mul/Multiply_1,52
__module.model.layers.9.self_attn.q_proj/ov_ext::linear/MatMul,1813
__module.model.layers.9.self_attn/aten::view/Reshape,8
__module.model.layers.9.self_attn/aten::add/Add,92
__module.model.layers.9.self_attn.k_proj/ov_ext::linear/MatMul,423
__module.model.layers.9.self_attn/aten::view/Reshape_1,7
__module.model.layers.9.self_attn/aten::add/Add_1,29
__module.model.layers.9.self_attn.v_proj/ov_ext::linear/MatMul,413
__module.model.layers.9.self_attn/aten::view/Reshape_2,7
__module.model.layers.9.self_attn/aten::transpose/Transpose_2,16
__module.model.layers.9.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,885
__module.model.layers.9.self_attn/aten::transpose/Transpose_3,49
__module.model.layers.9.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.9.self_attn.o_proj/ov_ext::linear/MatMul,1607
__module.model.layers.9/aten::add/Add,53
__module.model.layers.9.post_attention_layernorm/aten::mul/Multiply_1,48
__module.model.layers.9.mlp.gate_proj/ov_ext::linear/MatMul,6686
__module.model.layers.9.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.9.mlp.up_proj/ov_ext::linear/MatMul,6182
__module.model.layers.9.mlp/aten::mul/Multiply,220
__module.model.layers.9.mlp.down_proj/ov_ext::linear/MatMul,8966
__module.model.layers.9/aten::add/Add_1,64
__module.model.layers.10.input_layernorm/aten::mul/Multiply_1,52
__module.model.layers.10.self_attn.q_proj/ov_ext::linear/MatMul,1835
__module.model.layers.10.self_attn/aten::view/Reshape,9
__module.model.layers.10.self_attn/aten::add/Add,118
__module.model.layers.10.self_attn.k_proj/ov_ext::linear/MatMul,413
__module.model.layers.10.self_attn/aten::view/Reshape_1,7
__module.model.layers.10.self_attn/aten::add/Add_1,29
__module.model.layers.10.self_attn.v_proj/ov_ext::linear/MatMul,419
__module.model.layers.10.self_attn/aten::view/Reshape_2,7
__module.model.layers.10.self_attn/aten::transpose/Transpose_2,16
__module.model.layers.10.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,887
__module.model.layers.10.self_attn/aten::transpose/Transpose_3,50
__module.model.layers.10.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.10.self_attn.o_proj/ov_ext::linear/MatMul,1616
__module.model.layers.10/aten::add/Add,54
__module.model.layers.10.post_attention_layernorm/aten::mul/Multiply_1,48
__module.model.layers.10.mlp.gate_proj/ov_ext::linear/MatMul,6858
